player_name,season,market_value_eur,univariate_prediction,multivariate_prediction,encoder_decoder_prediction,univariate_error,multivariate_error,encoder_decoder_error,univariate_mae,multivariate_mae,encoder_decoder_mae,season_encoded,team,position,position_encoded,current_age,log_market_value,market_value_tier_encoded,market_value_source,age_squared,age_decay_factor,career_stage,pos_Defender,pos_Forward,pos_Goalkeeper,pos_Midfielder,matches,minutes_played,minutes_per_match,minutes_played_tier_encoded,goals,assists,shots,passes_total,passes_complete,pass_accuracy_pct,pass_accuracy_tier_encoded,tackles_total,tackles_won,tackle_success_rate,dribbles,interceptions,fouls_committed,goals_per90,assists_per90,shots_per90,goal_contributions_per90,shot_conversion_rate,assist_to_goal_ratio,defensive_actions_per90,dribbles_per90,attacking_output_index,total_injuries,total_days_injured,total_matches_missed,most_common_injury,injury_burden_index,availability_rate,injury_frequency,total_injuries_tier_encoded,total_tweets,total_likes,positive_tweets,negative_tweets,tweet_engagement_rate,social_buzz_score,transfer_attractiveness_score,vader_positive_score,vader_negative_score,vader_compound_score,tb_polarity,tb_subjectivity,positive_count,negative_count,neutral_count,sentiment_label,univariate_error_pct,multivariate_error_pct,encoder_decoder_error_pct,market_value_lag1,market_value_lag2,univariate_lag1
Marco Williams,2023/24,5699376.0,5699376.0,5964762.5,5330411.5,0.0,-265386.5,368964.5,0.0,265386.5,368964.5,5,Sevilla,Midfielder,3,29,15.5559,1,original,841,0.8187,Experienced,0,0,0,1,24,2160,90.0,2,6,4,37,2268,1676,73.9,2,20,13,0.65,61,47,31,0.25,0.1667,1.5417,0.4167,0.1622,0.6667,2.7917,2.5417,2.6167,0,0,0,,0,1.0,0.0,0,4,6094,3,0,1523.5,6094.0,376.9067,0.0536,0.1402,-0.0997,0.275,0.43,1,3,1,Negative,0.0,-4.656412446483186,6.473768975100261,5699376.0,5699376.0,5699376.0
Marcos André de Sousa Mendonça,2019/20,7500000.0,7500000.0,7500000.0,7500000.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Real Valladolid,Midfielder,3,25,15.8304,1,estimated,625,1.0,Prime,0,0,0,1,2,59,29.5,1,0,0,2,6,4,66.7,1,6,0,0.0,1,0,0,0.0,0.0,3.0508,0.0,0.0,0.0,9.1525,1.5254,1.9831,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,69.6454,0.0613,0.1063,-0.0364,0.15,0.3278,1,1,1,Neutral,0.0,0.0,0.0,7500000.0,7500000.0,7500000.0
Marcos André de Sousa Mendonça,2020/21,7500000.0,7500000.0,7500000.0,7500000.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Real Valladolid,Midfielder,3,26,15.8304,1,estimated,676,0.9512,Prime,0,0,0,1,2,59,29.5,1,0,0,2,6,4,66.7,1,6,0,0.0,1,0,0,0.0,0.0,3.0508,0.0,0.0,0.0,9.1525,1.5254,1.9831,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,69.6454,0.1683,0.1443,-0.0025,0.0167,0.1833,1,2,0,Neutral,0.0,0.0,0.0,7500000.0,7500000.0,7500000.0
Marcos André de Sousa Mendonça,2021/22,7500000.0,7500000.0,7500000.0,7500000.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Real Valladolid,Midfielder,3,27,15.8304,1,estimated,729,0.9048,Prime,0,0,0,1,2,59,29.5,1,0,0,2,6,4,66.7,1,6,0,0.0,1,0,0,0.0,0.0,3.0508,0.0,0.0,0.0,9.1525,1.5254,1.9831,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,69.6454,0.1447,0.0833,0.1084,-0.0972,0.3294,1,1,1,Positive,0.0,0.0,0.0,7500000.0,7500000.0,7500000.0
Marcos André de Sousa Mendonça,2022/23,4000000.0,3980502.5,3951185.25,3749407.5,19497.5,48814.75,250592.5,19497.5,48814.75,250592.5,4,Real Valladolid,Midfielder,3,28,15.2018,1,estimated,784,0.8607,Experienced,0,0,0,1,2,59,29.5,1,0,0,2,6,4,66.7,1,6,0,0.0,1,0,0,0.0,0.0,3.0508,0.0,0.0,0.0,9.1525,1.5254,1.9831,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,68.3882,0.3237,0.1067,0.261,0.0083,0.3071,2,1,0,Positive,0.48743737814065546,1.2203684449078889,6.264810933797267,7500000.0,7500000.0,7500000.0
Marcos André de Sousa Mendonça,2023/24,4000000.0,4010916.25,3843360.0,4010606.75,-10916.25,156640.0,-10606.75,10916.25,156640.0,10606.75,5,Real Valladolid,Midfielder,3,29,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,2,59,29.5,1,0,0,2,6,4,66.7,1,6,0,0.0,1,0,0,0.0,0.0,3.0508,0.0,0.0,0.0,9.1525,1.5254,1.9831,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,68.3882,0.258,0.083,0.3692,0.0726,0.2671,3,0,0,Positive,-0.27290618177345455,3.9159990210002444,-0.2651686837078291,4000000.0,7500000.0,3980502.5
Marcos Javier Acuña,2019/20,7500000.0,7500000.0,7500000.0,7500000.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Sevilla,Midfielder,3,25,15.8304,1,estimated,625,1.0,Prime,0,0,0,1,1,90,90.0,1,0,0,0,51,45,88.2,3,2,0,0.0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,73.1208,0.1453,0.1347,0.0812,0.275,0.5528,2,1,0,Positive,0.0,0.0,0.0,7500000.0,7500000.0,7500000.0
Marcos Javier Acuña,2020/21,7500000.0,7500000.0,7500000.0,7500000.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Sevilla,Midfielder,3,26,15.8304,1,estimated,676,0.9512,Prime,0,0,0,1,1,90,90.0,1,0,0,0,51,45,88.2,3,2,0,0.0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,73.1208,0.084,0.17,-0.1754,0.1417,0.3917,1,2,0,Negative,0.0,0.0,0.0,7500000.0,7500000.0,7500000.0
Marcos Javier Acuña,2021/22,7500000.0,7500000.0,7500000.0,7500000.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Sevilla,Midfielder,3,27,15.8304,1,estimated,729,0.9048,Prime,0,0,0,1,1,90,90.0,1,0,0,0,51,45,88.2,3,2,0,0.0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,73.1208,0.0,0.0707,-0.1338,0.225,0.4333,0,1,2,Negative,0.0,0.0,0.0,7500000.0,7500000.0,7500000.0
Marcos Javier Acuña,2022/23,4000000.0,3993124.25,3902519.25,3935052.0,6875.75,97480.75,64948.0,6875.75,97480.75,64948.0,4,Sevilla,Midfielder,3,28,15.2018,1,estimated,784,0.8607,Experienced,0,0,0,1,1,90,90.0,1,0,0,0,51,45,88.2,3,2,0,0.0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,71.8636,0.1373,0.146,-0.0835,0.05,0.1333,1,2,0,Negative,0.17189370702657325,2.4370181407454647,1.6236995940751016,7500000.0,7500000.0,7500000.0
Marcos Javier Acuña,2023/24,4000000.0,4036884.25,3877998.0,4404090.5,-36884.25,122002.0,-404090.5,36884.25,122002.0,404090.5,5,Sevilla,Midfielder,3,29,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,1,90,90.0,1,0,0,0,51,45,88.2,3,2,0,0.0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,71.8636,0.16,0.0993,0.0686,0.0167,0.3583,2,1,0,Positive,-0.9221060194734951,3.050049237487691,-10.102259974435006,4000000.0,7500000.0,3993124.25
Marcos Llorente Moreno,2019/20,7500000.0,7500000.0,7500000.0,7500000.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Atlético Madrid,Midfielder,3,25,15.8304,1,estimated,625,1.0,Prime,0,0,0,1,2,162,81.0,1,0,0,2,72,59,81.9,2,7,0,0.0,3,2,5,0.0,0.0,1.1111,0.0,0.0,0.0,5.0,1.6667,1.0556,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,72.8142,0.1727,0.1757,0.0312,0.001,0.5826,2,1,0,Neutral,0.0,0.0,0.0,7500000.0,7500000.0,7500000.0
Marcos Llorente Moreno,2020/21,7500000.0,7500000.0,7500000.0,7500000.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Atlético Madrid,Midfielder,3,26,15.8304,1,estimated,676,0.9512,Prime,0,0,0,1,2,162,81.0,1,0,0,2,72,59,81.9,2,7,0,0.0,3,2,5,0.0,0.0,1.1111,0.0,0.0,0.0,5.0,1.6667,1.0556,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,72.8142,0.108,0.1583,-0.1536,0.05,0.1,1,2,0,Negative,0.0,0.0,0.0,7500000.0,7500000.0,7500000.0
Marcos Llorente Moreno,2021/22,7500000.0,7500000.0,7500000.0,7500000.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Atlético Madrid,Midfielder,3,27,15.8304,1,estimated,729,0.9048,Prime,0,0,0,1,2,162,81.0,1,0,0,2,72,59,81.9,2,7,0,0.0,3,2,5,0.0,0.0,1.1111,0.0,0.0,0.0,5.0,1.6667,1.0556,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,72.8142,0.206,0.0357,0.3588,-0.0722,0.2738,2,0,1,Positive,0.0,0.0,0.0,7500000.0,7500000.0,7500000.0
Marcos Llorente Moreno,2022/23,4000000.0,4006835.75,3930824.0,3953530.0,-6835.75,69176.0,46470.0,6835.75,69176.0,46470.0,4,Atlético Madrid,Midfielder,3,28,15.2018,1,estimated,784,0.8607,Experienced,0,0,0,1,2,162,81.0,1,0,0,2,72,59,81.9,2,7,0,0.0,3,2,5,0.0,0.0,1.1111,0.0,0.0,0.0,5.0,1.6667,1.0556,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,71.5569,0.1447,0.0547,0.181,0.0444,0.6108,1,1,1,Positive,-0.1708937072765732,1.729399567650108,1.1617497095625726,7500000.0,7500000.0,7500000.0
Marcos Llorente Moreno,2023/24,4000000.0,4010152.25,3931544.25,3761630.0,-10152.25,68455.75,238370.0,10152.25,68455.75,238370.0,5,Atlético Madrid,Midfielder,3,29,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,2,162,81.0,1,0,0,2,72,59,81.9,2,7,0,0.0,3,2,5,0.0,0.0,1.1111,0.0,0.0,0.0,5.0,1.6667,1.0556,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,71.5569,0.0,0.0,0.0,0.2111,0.4556,0,0,3,Neutral,-0.2538061865484534,1.7113933221516695,5.959248510187872,4000000.0,7500000.0,4006835.75
Marcos Mauro López Gutiérrez,2019/20,7500000.0,7500000.0,7500000.0,7500000.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Cádiz,Midfielder,3,25,15.8304,1,estimated,625,1.0,Prime,0,0,0,1,2,120,60.0,1,0,0,0,15,11,73.3,2,1,0,0.0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,2.25,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,68.6508,0.1373,0.17,-0.1689,0.0583,0.3,1,2,0,Negative,0.0,0.0,0.0,7500000.0,7500000.0,7500000.0
Marcos Mauro López Gutiérrez,2020/21,7500000.0,7500000.0,7500000.0,7500000.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Cádiz,Midfielder,3,26,15.8304,1,estimated,676,0.9512,Prime,0,0,0,1,2,120,60.0,1,0,0,0,15,11,73.3,2,1,0,0.0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,2.25,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,68.6508,0.282,0.132,0.1653,0.0694,0.5127,2,1,0,Positive,0.0,0.0,0.0,7500000.0,7500000.0,7500000.0
Marcos Mauro López Gutiérrez,2021/22,7500000.0,7500000.0,7500000.0,7500000.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Cádiz,Midfielder,3,27,15.8304,1,estimated,729,0.9048,Prime,0,0,0,1,2,120,60.0,1,0,0,0,15,11,73.3,2,1,0,0.0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,2.25,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,68.6508,0.2587,0.0357,0.4301,0.1917,0.4611,3,0,0,Positive,0.0,0.0,0.0,7500000.0,7500000.0,7500000.0
Marcos Mauro López Gutiérrez,2022/23,4000000.0,3973710.75,4123580.0,4004485.0,26289.25,-123580.0,-4485.0,26289.25,123580.0,4485.0,4,Cádiz,Midfielder,3,28,15.2018,1,estimated,784,0.8607,Experienced,0,0,0,1,2,120,60.0,1,0,0,0,15,11,73.3,2,1,0,0.0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,2.25,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,67.3936,0.1453,0.1063,0.0976,0.2333,0.4528,2,1,0,Positive,0.6572310856922285,-3.089499227625193,-0.11212497196875701,7500000.0,7500000.0,7500000.0
Marcos Mauro López Gutiérrez,2023/24,4000000.0,3953204.75,3988157.0,3998920.5,46795.25,11843.0,1079.5,46795.25,11843.0,1079.5,5,Cádiz,Midfielder,3,29,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,2,120,60.0,1,0,0,0,15,11,73.3,2,1,0,0.0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,2.25,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,67.3936,0.1447,0.1283,0.0001,-0.2272,0.4644,1,1,1,Neutral,1.1698809575297606,0.2960749259812685,0.026987493253126688,4000000.0,7500000.0,3973710.75
Marcus Esposito,2019/20,48118697.0,48118697.0,48118697.0,48118697.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Besiktas,Forward,4,25,17.6892,3,original,625,1.0,Prime,0,1,0,0,38,3040,80.0,3,22,10,141,2373,1668,70.3,2,69,44,0.6377,25,14,54,0.6513,0.2961,4.1743,0.9474,0.156,0.4545,2.4572,0.7401,4.8553,3,43,0,Knee injury,129,1.0,3.0,1,5,17008,5,0,3401.6,17008.0,899.1513,0.0,0.2164,-0.3713,0.4205,0.6737,0,6,1,Negative,0.0,0.0,0.0,48118697.0,48118697.0,48118697.0
Marcus Esposito,2020/21,48118697.0,48118697.0,48118697.0,48118697.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Besiktas,Forward,4,26,17.6892,3,original,676,0.9512,Prime,0,1,0,0,38,3040,80.0,3,22,10,141,2373,1668,70.3,2,69,44,0.6377,25,14,54,0.6513,0.2961,4.1743,0.9474,0.156,0.4545,2.4572,0.7401,4.8553,3,43,0,Knee injury,129,1.0,1.5,1,5,17008,5,0,3401.6,17008.0,914.1513,0.1326,0.1601,-0.0136,0.3516,0.5873,3,3,1,Neutral,0.0,0.0,0.0,48118697.0,48118697.0,48118697.0
Marcus Esposito,2021/22,48118697.0,48118697.0,48118697.0,48118697.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Besiktas,Forward,4,27,17.6892,3,original,729,0.9048,Prime,0,1,0,0,38,3040,80.0,3,22,10,141,2373,1668,70.3,2,69,44,0.6377,25,14,54,0.6513,0.2961,4.1743,0.9474,0.156,0.4545,2.4572,0.7401,4.8553,3,43,0,Knee injury,129,1.0,1.0,1,5,17008,5,0,3401.6,17008.0,919.1513,0.0651,0.0813,-0.0589,0.2393,0.3286,2,3,2,Negative,0.0,0.0,0.0,48118697.0,48118697.0,48118697.0
Marcus Esposito,2022/23,48118697.0,48118696.0,48978580.0,47887936.0,1.0,-859883.0,230761.0,1.0,859883.0,230761.0,4,Besiktas,Forward,4,28,17.6892,3,original,784,0.8607,Experienced,0,1,0,0,38,3040,80.0,3,22,10,141,2373,1668,70.3,2,69,44,0.6377,25,14,54,0.6513,0.2961,4.1743,0.9474,0.156,0.4545,2.4572,0.7401,4.8553,3,43,0,Knee injury,129,1.0,0.75,1,5,17008,5,0,3401.6,17008.0,921.6513,0.0734,0.1641,-0.1461,0.0752,0.1383,1,4,2,Negative,2.078194218804507e-06,-1.7870038794482759,0.4795661761255469,48118697.0,48118697.0,48118697.0
Marcus Esposito,2023/24,48118697.0,48118696.0,47682348.0,52602576.0,1.0,436349.0,-4483879.0,1.0,436349.0,4483879.0,5,Besiktas,Forward,4,29,17.6892,3,original,841,0.8187,Experienced,0,1,0,0,38,3040,80.0,3,22,10,141,2373,1668,70.3,2,69,44,0.6377,25,14,54,0.6513,0.2961,4.1743,0.9474,0.156,0.4545,2.4572,0.7401,4.8553,3,43,0,Knee injury,129,1.0,0.6,1,5,17008,5,0,3401.6,17008.0,923.1513,0.0763,0.1223,0.0052,0.3752,0.3406,2,3,2,Neutral,2.078194218804507e-06,0.9068179691811279,-9.318371415618934,48118697.0,48118697.0,48118696.0
Marcus Larsen,2019/20,48934629.0,48934629.0,48934629.0,48934629.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Marseille,Forward,4,25,17.706,3,original,625,1.0,Prime,0,1,0,0,31,1860,60.0,2,21,12,112,498,418,84.1,2,25,14,0.56,123,59,13,1.0161,0.5806,5.4194,1.5968,0.1875,0.5714,4.0645,5.9516,8.7048,3,116,9,Fracture,348,0.775,3.0,1,3,7188,2,0,2396.0,7188.0,416.9742,0.103,0.134,-0.0813,0.2,0.425,1,2,1,Negative,0.0,0.0,0.0,48934629.0,48934629.0,48934629.0
Marcus Larsen,2020/21,48934629.0,48934629.0,48934629.0,48934629.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Marseille,Forward,4,26,17.706,3,original,676,0.9512,Prime,0,1,0,0,31,1860,60.0,2,21,12,112,498,418,84.1,2,25,14,0.56,123,59,13,1.0161,0.5806,5.4194,1.5968,0.1875,0.5714,4.0645,5.9516,8.7048,3,116,9,Fracture,348,0.775,1.5,1,3,7188,2,0,2396.0,7188.0,431.9742,0.382,0.064,0.4909,0.075,0.3815,3,0,1,Positive,0.0,0.0,0.0,48934629.0,48934629.0,48934629.0
Marcus Larsen,2021/22,48934629.0,48934629.0,48934629.0,48934629.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Marseille,Forward,4,27,17.706,3,original,729,0.9048,Prime,0,1,0,0,31,1860,60.0,2,21,12,112,498,418,84.1,2,25,14,0.56,123,59,13,1.0161,0.5806,5.4194,1.5968,0.1875,0.5714,4.0645,5.9516,8.7048,3,116,9,Fracture,348,0.775,1.0,1,3,7188,2,0,2396.0,7188.0,436.9742,0.103,0.1705,-0.2032,0.2358,0.6554,1,2,1,Negative,0.0,0.0,0.0,48934629.0,48934629.0,48934629.0
Marcus Larsen,2022/23,48934629.0,48934628.0,50208136.0,52849628.0,1.0,-1273507.0,-3914999.0,1.0,1273507.0,3914999.0,4,Marseille,Forward,4,28,17.706,3,original,784,0.8607,Experienced,0,1,0,0,31,1860,60.0,2,21,12,112,498,418,84.1,2,25,14,0.56,123,59,13,1.0161,0.5806,5.4194,1.5968,0.1875,0.5714,4.0645,5.9516,8.7048,3,116,9,Fracture,348,0.775,0.75,1,3,7188,2,0,2396.0,7188.0,439.4742,0.0,0.1768,-0.3321,0.0438,0.2,0,3,1,Negative,2.0435425791510022e-06,-2.602465779346855,-8.000467153833595,48934629.0,48934629.0,48934629.0
Marcus Larsen,2023/24,48934629.0,48934628.0,50609052.0,48204936.0,1.0,-1674423.0,729693.0,1.0,1674423.0,729693.0,5,Marseille,Forward,4,29,17.706,3,original,841,0.8187,Experienced,0,1,0,0,31,1860,60.0,2,21,12,112,498,418,84.1,2,25,14,0.56,123,59,13,1.0161,0.5806,5.4194,1.5968,0.1875,0.5714,4.0645,5.9516,8.7048,3,116,9,Fracture,348,0.775,0.6,1,3,7188,2,0,2396.0,7188.0,440.9742,0.0665,0.1648,-0.0553,0.1982,0.1795,1,2,1,Negative,2.0435425791510022e-06,-3.4217546960097587,1.491158715208432,48934629.0,48934629.0,48934628.0
Marcus Richard,2019/20,53011201.0,53011201.0,53011201.0,53011201.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Rangers,Defender,2,25,17.786,3,original,625,1.0,Prime,1,0,0,0,10,600,60.0,1,1,1,8,910,738,81.1,2,102,71,0.6961,19,22,60,0.15,0.15,1.2,0.3,0.125,1.0,18.6,2.85,2.205,1,14,2,Muscle strain,14,0.8333,1.0,1,5,11963,5,0,2392.6,11963.0,665.5262,0.259,0.0277,0.3825,0.5071,0.5929,6,1,0,Positive,0.0,0.0,0.0,53011201.0,53011201.0,53011201.0
Marcus Richard,2020/21,53011201.0,53011201.0,53011201.0,53011201.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Rangers,Defender,2,26,17.786,3,original,676,0.9512,Prime,1,0,0,0,10,600,60.0,1,1,1,8,910,738,81.1,2,102,71,0.6961,19,22,60,0.15,0.15,1.2,0.3,0.125,1.0,18.6,2.85,2.205,1,14,2,Muscle strain,14,0.8333,0.5,1,5,11963,5,0,2392.6,11963.0,670.5262,0.062,0.2051,-0.2335,0.0455,0.3839,1,6,0,Negative,0.0,0.0,0.0,53011201.0,53011201.0,53011201.0
Marcus Richard,2021/22,53011201.0,53011201.0,53011201.0,53011201.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Rangers,Defender,2,27,17.786,3,original,729,0.9048,Prime,1,0,0,0,10,600,60.0,1,1,1,8,910,738,81.1,2,102,71,0.6961,19,22,60,0.15,0.15,1.2,0.3,0.125,1.0,18.6,2.85,2.205,1,14,2,Muscle strain,14,0.8333,0.3333,1,5,11963,5,0,2392.6,11963.0,672.1929,0.0639,0.1839,-0.1642,0.3847,0.3954,1,5,1,Negative,0.0,0.0,0.0,53011201.0,53011201.0,53011201.0
Marcus Richard,2022/23,53011201.0,53011200.0,53126320.0,53549664.0,1.0,-115119.0,-538463.0,1.0,115119.0,538463.0,4,Rangers,Defender,2,28,17.786,3,original,784,0.8607,Experienced,1,0,0,0,10,600,60.0,1,1,1,8,910,738,81.1,2,102,71,0.6961,19,22,60,0.15,0.15,1.2,0.3,0.125,1.0,18.6,2.85,2.205,1,14,2,Muscle strain,14,0.8333,0.25,1,5,11963,5,0,2392.6,11963.0,673.0262,0.1327,0.0967,0.1257,0.4024,0.4833,3,3,1,Positive,1.8863937474951049e-06,-0.21715976181788899,-1.0157532364574566,53011201.0,53011201.0,53011201.0
Marcus Richard,2023/24,53011201.0,53011200.0,55149184.0,51843452.0,1.0,-2137983.0,1167749.0,1.0,2137983.0,1167749.0,5,Rangers,Defender,2,29,17.786,3,original,841,0.8187,Experienced,1,0,0,0,10,600,60.0,1,1,1,8,910,738,81.1,2,102,71,0.6961,19,22,60,0.15,0.15,1.2,0.3,0.125,1.0,18.6,2.85,2.205,1,14,2,Muscle strain,14,0.8333,0.2,1,5,11963,5,0,2392.6,11963.0,673.5262,0.036,0.2064,-0.2629,0.2036,0.2964,1,6,0,Negative,1.8863937474951049e-06,-4.0330777634508275,2.202834412243661,53011201.0,53011201.0,53011200.0
Marcus Silva,2019/20,59852762.0,59852762.0,59852762.0,59852762.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Bayern Munich,Forward,4,25,17.9074,3,original,625,1.0,Prime,0,1,0,0,35,1750,50.0,2,24,14,170,580,512,88.4,3,94,55,0.5851,116,39,43,1.2343,0.72,8.7429,1.9543,0.1412,0.5833,6.84,5.9657,11.304,0,0,0,,0,1.0,0.0,0,5,14967,2,1,2993.4,14967.0,842.6408,0.1192,0.1128,-0.0017,0.115,0.2767,2,2,1,Neutral,0.0,0.0,0.0,59852762.0,59852762.0,59852762.0
Marcus Silva,2020/21,59852762.0,59852762.0,59852762.0,59852762.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Bayern Munich,Forward,4,26,17.9074,3,original,676,0.9512,Prime,0,1,0,0,35,1750,50.0,2,24,14,170,580,512,88.4,3,94,55,0.5851,116,39,43,1.2343,0.72,8.7429,1.9543,0.1412,0.5833,6.84,5.9657,11.304,0,0,0,,0,1.0,0.0,0,5,14967,2,1,2993.4,14967.0,842.6408,0.0456,0.1164,-0.1707,-0.078,0.291,1,2,2,Negative,0.0,0.0,0.0,59852762.0,59852762.0,59852762.0
Marcus Silva,2021/22,59852762.0,59852762.0,59852762.0,59852762.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Bayern Munich,Forward,4,27,17.9074,3,original,729,0.9048,Prime,0,1,0,0,35,1750,50.0,2,24,14,170,580,512,88.4,3,94,55,0.5851,116,39,43,1.2343,0.72,8.7429,1.9543,0.1412,0.5833,6.84,5.9657,11.304,0,0,0,,0,1.0,0.0,0,5,14967,2,1,2993.4,14967.0,842.6408,0.0,0.0924,-0.1721,0.2417,0.3633,0,2,3,Negative,0.0,0.0,0.0,59852762.0,59852762.0,59852762.0
Marcus Silva,2022/23,59852762.0,59852760.0,61114556.0,62010136.0,2.0,-1261794.0,-2157374.0,2.0,1261794.0,2157374.0,4,Bayern Munich,Forward,4,28,17.9074,3,original,784,0.8607,Experienced,0,1,0,0,35,1750,50.0,2,24,14,170,580,512,88.4,3,94,55,0.5851,116,39,43,1.2343,0.72,8.7429,1.9543,0.1412,0.5833,6.84,5.9657,11.304,0,0,0,,0,1.0,0.0,0,5,14967,2,1,2993.4,14967.0,842.6408,0.0,0.131,-0.2397,-0.14,0.04,0,3,2,Negative,3.341533288947747e-06,-2.108163327397267,-3.6044685188551777,59852762.0,59852762.0,59852762.0
Marcus Silva,2023/24,59852762.0,59852760.0,59964408.0,64103212.0,2.0,-111646.0,-4250450.0,2.0,111646.0,4250450.0,5,Bayern Munich,Forward,4,29,17.9074,3,original,841,0.8187,Experienced,0,1,0,0,35,1750,50.0,2,24,14,170,580,512,88.4,3,94,55,0.5851,116,39,43,1.2343,0.72,8.7429,1.9543,0.1412,0.5833,6.84,5.9657,11.304,0,0,0,,0,1.0,0.0,0,5,14967,2,1,2993.4,14967.0,842.6408,0.0532,0.1234,-0.0651,0.1586,0.1436,1,2,2,Negative,3.341533288947747e-06,-0.18653441278893007,-7.101510084003975,59852762.0,59852762.0,59852760.0
Marcus Szymanski,2019/20,68777009.0,68777009.0,68777009.0,68777009.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Tottenham,Forward,4,25,18.0464,4,original,625,1.0,Prime,0,1,0,0,25,2150,86.0,2,12,5,94,518,404,78.1,2,53,41,0.7736,57,66,25,0.5023,0.2093,3.9349,0.7116,0.1277,0.4167,4.9814,2.386,4.6088,2,70,6,Calf muscle strain,140,0.8065,2.0,1,1,2393,0,0,2393.0,2393.0,180.1183,0.0827,0.156,-0.1424,0.2528,0.3833,0,1,2,Negative,0.0,0.0,0.0,68777009.0,68777009.0,68777009.0
Marcus Szymanski,2020/21,68777009.0,68777009.0,68777009.0,68777009.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Tottenham,Forward,4,26,18.0464,4,original,676,0.9512,Prime,0,1,0,0,25,2150,86.0,2,12,5,94,518,404,78.1,2,53,41,0.7736,57,66,25,0.5023,0.2093,3.9349,0.7116,0.1277,0.4167,4.9814,2.386,4.6088,2,70,6,Calf muscle strain,140,0.8065,1.0,1,1,2393,0,0,2393.0,2393.0,190.1183,0.0,0.0707,-0.1338,0.225,0.4333,0,1,2,Negative,0.0,0.0,0.0,68777009.0,68777009.0,68777009.0
