scraped_at,player_name,query,tweet_id,created_at,author_id,lang,retweet_count,reply_count,like_count,quote_count,impression_count,neg,neu,pos,compound,textblob_polarity,textblob_subjectivity
2026-02-26T16:43:21Z,Karl Brillant Toko Ekambi,Karl Brillant Toko Ekambi,583550987509106355,2026-01-28T16:43:21.222313Z,2474014,en,16,139,388,6,76280,0.0,0.692,0.308,0.4588,0.0,0.0
2026-02-26T16:43:21Z,Karl Brillant Toko Ekambi,Karl Brillant Toko Ekambi,215510849070548461,2026-02-26T16:43:21.222668Z,7586400,en,634,9,2330,12,71785,0.0,0.724,0.276,0.6369,1.0,0.3
2026-02-26T16:43:21Z,Karl Brillant Toko Ekambi,Karl Brillant Toko Ekambi,492983803243591414,2026-02-13T16:43:21.223014Z,3402225,en,476,412,245,64,34268,0.0,0.681,0.319,0.6885,0.9375000000000001,0.9
2026-02-26T16:43:21Z,Karl Brillant Toko Ekambi,Karl Brillant Toko Ekambi,297567394420516042,2026-02-02T16:43:21.223381Z,6694686,en,803,361,2802,5,88205,0.0,0.692,0.308,0.4588,0.0,0.0
2026-02-26T16:43:21Z,Karl Brillant Toko Ekambi,Karl Brillant Toko Ekambi,177437525187884622,2026-02-07T16:43:21.223756Z,1410585,en,218,71,171,47,26931,0.0,0.724,0.276,0.6369,1.0,0.3
2026-02-26T16:43:21Z,Karol Świderski,Karol Świderski,150074011992180544,2026-01-28T16:43:21.224342Z,2821712,en,798,28,4101,84,48685,0.0,0.631,0.369,0.6885,0.9375000000000001,0.9
2026-02-26T16:43:21Z,Karol Świderski,Karol Świderski,786802408189653618,2026-02-06T16:43:21.224789Z,1240650,en,442,446,3631,89,68291,0.0,0.631,0.369,0.6885,0.9375000000000001,0.9
2026-02-26T16:43:21Z,Karol Świderski,Karol Świderski,370165618855781164,2026-02-20T16:43:21.225158Z,8855515,en,196,453,3554,4,44913,0.0,0.631,0.369,0.6885,0.9375000000000001,0.9
2026-02-26T16:43:21Z,Karol Świderski,Karol Świderski,741635220360014287,2026-02-06T16:43:21.225514Z,6724460,en,560,11,3006,55,56764,0.0,0.682,0.318,0.6369,1.0,0.3
2026-02-26T16:43:21Z,Karol Świderski,Karol Świderski,914285749512691079,2026-01-29T16:43:21.225905Z,7055863,en,582,113,3710,47,59182,0.0,1.0,0.0,0.0,0.2,0.30000000000000004
2026-02-26T16:43:21Z,Karol Świderski,Karol Świderski,225166331439219870,2026-02-13T16:43:21.226238Z,4601859,en,610,441,4541,72,49875,0.0,0.431,0.569,0.765,0.4047619047619048,0.7000000000000001
2026-02-26T16:43:21Z,Karol Świderski,Karol Świderski,587676837930026400,2026-01-28T16:43:21.226597Z,5615041,en,410,381,3367,51,56326,0.0,0.73,0.27,0.3802,0.49999999999999994,0.9
2026-02-26T16:43:21Z,Karol Świderski,Karol Świderski,935118340887140445,2026-02-21T16:43:21.226898Z,8237595,en,347,264,3038,34,22408,0.0,0.73,0.27,0.3802,0.49999999999999994,0.9
2026-02-26T16:43:21Z,Karol Świderski,Karol Świderski,429897936516115271,2026-02-21T16:43:21.227220Z,5673792,en,719,22,3612,11,57033,0.426,0.43,0.143,-0.6048,-0.4,0.9
2026-02-26T16:43:21Z,Karol Świderski,Karol Świderski,806298308809736152,2026-02-01T16:43:21.227645Z,8875479,en,919,370,4891,44,47846,0.0,1.0,0.0,0.0,0.2,0.30000000000000004
2026-02-26T16:43:21Z,Kasper Dolberg,Kasper Dolberg,943690807543800649,2026-02-11T16:43:21.228227Z,3277753,en,562,187,1312,84,78956,0.0,0.431,0.569,0.765,0.4047619047619048,0.7000000000000001
2026-02-26T16:43:21Z,Kasper Dolberg,Kasper Dolberg,637305540121039800,2026-01-29T16:43:21.228614Z,9873601,en,58,370,2841,24,89594,0.388,0.612,0.0,-0.6908,-0.25,0.5
2026-02-26T16:43:21Z,Kasper Dolberg,Kasper Dolberg,108923628455048720,2026-02-13T16:43:21.229023Z,4143033,en,882,195,2854,0,86960,0.426,0.43,0.143,-0.6048,-0.4,0.9
2026-02-26T16:43:21Z,Kasper Dolberg,Kasper Dolberg,909489380556094870,2026-01-30T16:43:21.229434Z,2550772,en,359,103,4732,80,31146,0.0,0.73,0.27,0.3802,0.49999999999999994,0.9
2026-02-26T16:43:21Z,Kasper Dolberg,Kasper Dolberg,567397196485673634,2026-02-14T16:43:21.229739Z,6118561,en,726,312,1273,35,9301,0.0,0.631,0.369,0.6885,0.9375000000000001,0.9
2026-02-26T16:43:21Z,Kasper Dolberg,Kasper Dolberg,541304024103809002,2026-02-12T16:43:21.230105Z,8620619,en,108,140,4409,55,25097,0.388,0.612,0.0,-0.6908,-0.25,0.5
2026-02-26T16:43:21Z,Kasper Dolberg,Kasper Dolberg,580407102830763663,2026-02-13T16:43:21.230471Z,3405656,en,30,482,351,62,11749,0.0,0.73,0.27,0.3802,0.49999999999999994,0.9
2026-02-26T16:43:21Z,Kasper Dolberg,Kasper Dolberg,480668766838170235,2026-02-02T16:43:21.230752Z,8876303,en,175,490,3262,35,71742,0.0,0.73,0.27,0.3802,0.49999999999999994,0.9
2026-02-26T16:43:21Z,Kasper Dolberg,Kasper Dolberg,399054040526326389,2026-02-21T16:43:21.231035Z,3779723,en,737,112,4316,65,97533,0.0,0.73,0.27,0.3802,0.49999999999999994,0.9
2026-02-26T16:43:21Z,Kasper Dolberg,Kasper Dolberg,315160902376583602,2026-02-26T16:43:21.231325Z,9582441,en,811,484,1212,50,78202,0.0,0.431,0.569,0.765,0.4047619047619048,0.7000000000000001
2026-02-26T16:43:21Z,Kasper Schmeichel,Kasper Schmeichel,958742039528843578,2026-02-04T16:43:21.231892Z,8841189,en,187,200,2117,27,34493,0.0,0.631,0.369,0.6885,0.9375000000000001,0.9
2026-02-26T16:43:21Z,Kasper Schmeichel,Kasper Schmeichel,200445148592040829,2026-02-14T16:43:21.232289Z,4578384,en,616,47,3903,77,79439,0.388,0.612,0.0,-0.6908,-0.25,0.5
2026-02-26T16:43:21Z,Kasper Schmeichel,Kasper Schmeichel,550519715496859629,2026-02-14T16:43:21.232709Z,9494437,en,558,104,4940,16,19761,0.388,0.612,0.0,-0.6908,-0.25,0.5
2026-02-26T16:43:21Z,Kasper Schmeichel,Kasper Schmeichel,352740995229683684,2026-02-24T16:43:21.233084Z,2782407,en,121,288,3643,77,77004,0.0,1.0,0.0,0.0,0.2,0.30000000000000004
2026-02-26T16:43:21Z,Kasper Schmeichel,Kasper Schmeichel,760909738125270069,2026-02-23T16:43:21.233407Z,1907920,en,53,327,1442,1,62887,0.388,0.612,0.0,-0.6908,-0.25,0.5
2026-02-26T16:43:21Z,Kasper Schmeichel,Kasper Schmeichel,379853679431698927,2026-02-12T16:43:21.233797Z,6099713,en,73,398,327,95,36542,0.0,0.636,0.364,0.4588,0.0,0.0
2026-02-26T16:43:21Z,Kasper Schmeichel,Kasper Schmeichel,668216961546811730,2026-02-24T16:43:21.234506Z,4117667,en,822,254,2399,16,95912,0.0,0.631,0.369,0.6885,0.9375000000000001,0.9
2026-02-26T16:43:21Z,Kasper Schmeichel,Kasper Schmeichel,585030584400090444,2026-02-13T16:43:21.235216Z,8141334,en,598,498,83,58,77565,0.0,0.631,0.369,0.6885,0.9375000000000001,0.9
2026-02-26T16:43:21Z,Kasper Schmeichel,Kasper Schmeichel,991018535756942746,2026-02-22T16:43:21.235610Z,8617741,en,980,90,1555,83,74054,0.0,0.636,0.364,0.4588,0.0,0.0
2026-02-26T16:43:21Z,Kasper Schmeichel,Kasper Schmeichel,696066229626774498,2026-02-12T16:43:21.235969Z,8623432,en,630,136,3647,96,40114,0.0,0.431,0.569,0.765,0.4047619047619048,0.7000000000000001
2026-02-26T16:43:21Z,Keanu Baccus,Keanu Baccus,894856707909415078,2026-02-24T16:43:21.236552Z,2268000,en,496,393,3691,53,14272,0.426,0.43,0.143,-0.6048,-0.4,0.9
2026-02-26T16:43:21Z,Keanu Baccus,Keanu Baccus,181190556062696537,2026-02-17T16:43:21.237043Z,4802720,en,980,19,1476,38,1122,0.0,0.636,0.364,0.4588,0.0,0.0
2026-02-26T16:43:21Z,Keanu Baccus,Keanu Baccus,239056721870437252,2026-02-14T16:43:21.237429Z,7694439,en,683,231,3396,42,53942,0.0,0.636,0.364,0.4588,0.0,0.0
2026-02-26T16:43:21Z,Keanu Baccus,Keanu Baccus,826313013979044161,2026-02-14T16:43:21.237781Z,7127888,en,450,237,2587,34,95945,0.426,0.43,0.143,-0.6048,-0.4,0.9
2026-02-26T16:43:21Z,Keanu Baccus,Keanu Baccus,940582434946306651,2026-01-27T16:43:21.238198Z,5340956,en,137,360,441,23,9735,0.0,0.636,0.364,0.4588,0.0,0.0
2026-02-26T16:43:21Z,Keanu Baccus,Keanu Baccus,818006379530956140,2026-02-12T16:43:21.238533Z,4726555,en,702,473,3029,84,94898,0.0,0.73,0.27,0.3802,0.49999999999999994,0.9
2026-02-26T16:43:21Z,Keanu Baccus,Keanu Baccus,444440354410317272,2026-02-16T16:43:21.238827Z,3326263,en,495,55,2704,35,81641,0.388,0.612,0.0,-0.6908,-0.25,0.5
2026-02-26T16:43:21Z,Keanu Baccus,Keanu Baccus,248921364938376901,2026-02-25T16:43:21.239226Z,6973356,en,887,419,1678,97,2485,0.0,0.431,0.569,0.765,0.4047619047619048,0.7000000000000001
2026-02-26T16:43:21Z,Keanu Baccus,Keanu Baccus,220903142093911096,2026-02-15T16:43:21.239610Z,6021078,en,134,185,4282,32,32330,0.0,0.636,0.364,0.4588,0.0,0.0
2026-02-26T16:43:21Z,Keanu Baccus,Keanu Baccus,246968382052812220,2026-02-14T16:43:21.239957Z,1343555,en,894,471,3417,4,8424,0.0,0.636,0.364,0.4588,0.0,0.0
2026-02-26T16:43:21Z,Kellyn Kai Perry-Acosta,Kellyn Kai Perry-Acosta,508525054838038533,2026-02-16T16:43:21.240523Z,5191212,en,523,313,4809,85,90409,0.0,0.658,0.342,0.6885,0.9375000000000001,0.9
2026-02-26T16:43:21Z,Kellyn Kai Perry-Acosta,Kellyn Kai Perry-Acosta,625870013115490151,2026-01-31T16:43:21.240909Z,4379988,en,917,420,2066,20,76609,0.0,0.476,0.524,0.765,0.4047619047619048,0.7000000000000001
2026-02-26T16:43:21Z,Kellyn Kai Perry-Acosta,Kellyn Kai Perry-Acosta,889008354620317251,2026-01-30T16:43:21.241255Z,9785079,en,214,326,272,63,75980,0.363,0.637,0.0,-0.6908,-0.25,0.5
2026-02-26T16:43:21Z,Kellyn Kai Perry-Acosta,Kellyn Kai Perry-Acosta,760114948678091058,2026-02-21T16:43:21.241683Z,5766408,en,75,38,160,61,82348,0.363,0.637,0.0,-0.6908,-0.25,0.5
2026-02-26T16:43:21Z,Kellyn Kai Perry-Acosta,Kellyn Kai Perry-Acosta,732645294533390000,2026-02-17T16:43:21.242119Z,3293295,en,622,220,4568,54,88201,0.0,0.658,0.342,0.6885,0.9375000000000001,0.9
2026-02-26T16:43:21Z,Kellyn Kai Perry-Acosta,Kellyn Kai Perry-Acosta,263666335043629643,2026-02-17T16:43:21.242576Z,9837909,en,786,292,4953,80,50300,0.398,0.469,0.134,-0.6048,-0.4,0.9
2026-02-26T16:43:21Z,Kellyn Kai Perry-Acosta,Kellyn Kai Perry-Acosta,516943681823436186,2026-02-01T16:43:21.243082Z,1892655,en,83,308,4713,51,66747,0.0,0.755,0.245,0.3802,0.49999999999999994,0.9
2026-02-26T16:43:21Z,Kellyn Kai Perry-Acosta,Kellyn Kai Perry-Acosta,835825664755274913,2026-02-23T16:43:21.243433Z,8073178,en,579,228,983,47,27136,0.363,0.637,0.0,-0.6908,-0.25,0.5
2026-02-26T16:43:21Z,Kellyn Kai Perry-Acosta,Kellyn Kai Perry-Acosta,839522803559132009,2026-01-29T16:43:21.243887Z,5551168,en,347,189,1727,52,25575,0.363,0.637,0.0,-0.6908,-0.25,0.5
2026-02-26T16:43:21Z,Kellyn Kai Perry-Acosta,Kellyn Kai Perry-Acosta,247459270720831975,2026-02-15T16:43:21.244408Z,5065924,en,155,264,4370,54,19035,0.0,0.476,0.524,0.765,0.4047619047619048,0.7000000000000001
2026-02-26T16:43:21Z,Kendall Jamaal Waston Manley,Kendall Jamaal Waston Manley,774702604424104836,2026-02-20T16:43:21.245072Z,8038314,en,205,81,2550,52,86641,0.0,0.692,0.308,0.4588,0.0,0.0
2026-02-26T16:43:21Z,Kendall Jamaal Waston Manley,Kendall Jamaal Waston Manley,791922091974626551,2026-02-23T16:43:21.245598Z,5854462,en,342,142,1023,63,66886,0.341,0.659,0.0,-0.6908,-0.25,0.5
2026-02-26T16:43:21Z,Kendall Jamaal Waston Manley,Kendall Jamaal Waston Manley,482253550630930916,2026-02-02T16:43:21.246094Z,6161380,en,886,407,1212,84,20449,0.0,0.515,0.485,0.765,0.4047619047619048,0.7000000000000001
2026-02-26T16:43:21Z,Kendall Jamaal Waston Manley,Kendall Jamaal Waston Manley,430096567717130444,2026-02-07T16:43:21.246562Z,5528175,en,890,24,232,28,21766,0.0,0.776,0.224,0.3802,0.49999999999999994,0.9
2026-02-26T16:43:21Z,Kendall Jamaal Waston Manley,Kendall Jamaal Waston Manley,214174725770102346,2026-02-12T16:43:21.246933Z,8915152,en,979,15,546,46,11635,0.0,0.681,0.319,0.6885,0.9375000000000001,0.9
2026-02-26T16:43:21Z,Kendall Jamaal Waston Manley,Kendall Jamaal Waston Manley,727084994196244555,2026-02-14T16:43:21.247348Z,8727129,en,494,236,4216,42,44230,0.0,0.692,0.308,0.4588,0.0,0.0
2026-02-26T16:43:21Z,Kendall Jamaal Waston Manley,Kendall Jamaal Waston Manley,340006915376414132,2026-01-31T16:43:21.247777Z,4283356,en,451,246,3282,55,99892,0.341,0.659,0.0,-0.6908,-0.25,0.5
2026-02-26T16:43:21Z,Kendall Jamaal Waston Manley,Kendall Jamaal Waston Manley,155294924339589379,2026-02-08T16:43:21.248306Z,3740794,en,872,342,476,3,26112,0.0,0.724,0.276,0.6369,1.0,0.3
2026-02-26T16:43:21Z,Kendall Jamaal Waston Manley,Kendall Jamaal Waston Manley,841855198128390562,2026-02-14T16:43:21.248771Z,2058307,en,742,64,4394,41,24190,0.0,0.681,0.319,0.6885,0.9375000000000001,0.9
2026-02-26T16:43:21Z,Kendall Jamaal Waston Manley,Kendall Jamaal Waston Manley,789459047867701836,2026-01-30T16:43:21.249500Z,6007339,en,257,246,1483,68,58920,0.0,1.0,0.0,0.0,0.2,0.30000000000000004
2026-02-26T16:43:21Z,Kenneth Taylor,Kenneth Taylor,102406809919948946,2026-02-09T16:43:21.250491Z,5266881,en,864,181,1944,62,74717,0.0,0.682,0.318,0.6369,1.0,0.3
2026-02-26T16:43:21Z,Kenneth Taylor,Kenneth Taylor,413651641954677138,2026-02-16T16:43:21.251137Z,1703147,en,802,198,99,43,95860,0.0,0.73,0.27,0.3802,0.49999999999999994,0.9
2026-02-26T16:43:21Z,Kenneth Taylor,Kenneth Taylor,232979725567640646,2026-02-26T16:43:21.251603Z,2624057,en,893,408,2591,45,32000,0.426,0.43,0.143,-0.6048,-0.4,0.9
2026-02-26T16:43:21Z,Kenneth Taylor,Kenneth Taylor,158514016514060819,2026-02-13T16:43:21.252234Z,2870896,en,596,457,2992,11,65473,0.0,1.0,0.0,0.0,0.2,0.30000000000000004
2026-02-26T16:43:21Z,Kenneth Taylor,Kenneth Taylor,424336984005905186,2026-02-17T16:43:21.252673Z,6911570,en,752,326,903,38,12574,0.426,0.43,0.143,-0.6048,-0.4,0.9
2026-02-26T16:43:21Z,Kenneth Taylor,Kenneth Taylor,617206158113057438,2026-01-30T16:43:21.254344Z,2911908,en,707,120,3225,6,96138,0.0,0.431,0.569,0.765,0.4047619047619048,0.7000000000000001
2026-02-26T16:43:21Z,Kenneth Taylor,Kenneth Taylor,733532777067564035,2026-02-18T16:43:21.254939Z,8507020,en,852,151,2538,35,37231,0.0,0.431,0.569,0.765,0.4047619047619048,0.7000000000000001
2026-02-26T16:43:21Z,Kenneth Taylor,Kenneth Taylor,342603793666246906,2026-02-23T16:43:21.255447Z,8379433,en,198,33,3403,10,35868,0.0,0.431,0.569,0.765,0.4047619047619048,0.7000000000000001
2026-02-26T16:43:21Z,Kenneth Taylor,Kenneth Taylor,621776675035680147,2026-02-23T16:43:21.255924Z,4853344,en,714,450,1763,49,68492,0.0,0.682,0.318,0.6369,1.0,0.3
2026-02-26T16:43:21Z,Kenneth Taylor,Kenneth Taylor,310338054638137738,2026-02-20T16:43:21.256436Z,7240126,en,770,250,1181,60,20831,0.426,0.43,0.143,-0.6048,-0.4,0.9
2026-02-26T16:43:21Z,Kevin De Bruyne,Kevin De Bruyne,406004284293808165,2026-01-27T16:43:21.257266Z,9466120,en,852,436,3588,12,87357,0.0,0.476,0.524,0.765,0.4047619047619048,0.7000000000000001
2026-02-26T16:43:21Z,Kevin De Bruyne,Kevin De Bruyne,871551976336260479,2026-01-31T16:43:21.257875Z,6376549,en,553,73,2067,24,23369,0.0,0.476,0.524,0.765,0.4047619047619048,0.7000000000000001
2026-02-26T16:43:21Z,Kevin De Bruyne,Kevin De Bruyne,660763558978656635,2026-02-22T16:43:21.258455Z,2079231,en,980,52,4044,59,2460,0.0,1.0,0.0,0.0,0.2,0.30000000000000004
2026-02-26T16:43:21Z,Kevin De Bruyne,Kevin De Bruyne,275022232754623647,2026-02-21T16:43:21.258964Z,9842777,en,636,149,3801,45,69519,0.398,0.469,0.134,-0.6048,-0.4,0.9
2026-02-26T16:43:21Z,Kevin De Bruyne,Kevin De Bruyne,664925148864684486,2026-02-21T16:43:21.259561Z,5719260,en,405,472,1563,55,88476,0.0,0.667,0.333,0.4588,0.0,0.0
2026-02-26T16:43:21Z,Kevin De Bruyne,Kevin De Bruyne,909108923191857787,2026-02-14T16:43:21.260091Z,1254718,en,205,395,3610,13,71309,0.0,0.658,0.342,0.6885,0.9375000000000001,0.9
2026-02-26T16:43:21Z,Kevin De Bruyne,Kevin De Bruyne,822316956493160066,2026-02-22T16:43:21.260622Z,8813369,en,230,499,2947,13,95755,0.0,1.0,0.0,0.0,0.2,0.30000000000000004
2026-02-26T16:43:21Z,Kevin De Bruyne,Kevin De Bruyne,221639013831709298,2026-02-09T16:43:21.261088Z,4170893,en,101,377,2028,17,26514,0.0,0.667,0.333,0.4588,0.0,0.0
2026-02-26T16:43:21Z,Kevin De Bruyne,Kevin De Bruyne,995634254622921878,2026-02-23T16:43:21.261594Z,1940249,en,844,99,2680,91,18290,0.0,0.476,0.524,0.765,0.4047619047619048,0.7000000000000001
2026-02-26T16:43:21Z,Kevin De Bruyne,Kevin De Bruyne,568941628468544045,2026-02-09T16:43:21.265097Z,3829601,en,646,21,1655,54,27736,0.0,0.755,0.245,0.3802,0.49999999999999994,0.9
2026-02-26T16:43:21Z,Kevin José Rodríguez Cortez,Kevin José Rodríguez Cortez,463309017343230955,2026-02-24T16:43:21.266475Z,2656544,en,333,463,775,21,80282,0.0,0.692,0.308,0.4588,0.0,0.0
2026-02-26T16:43:21Z,Kevin José Rodríguez Cortez,Kevin José Rodríguez Cortez,235795322597377130,2026-02-12T16:43:21.267538Z,9120568,en,513,117,4704,15,86462,0.0,0.681,0.319,0.6885,0.9375000000000001,0.9
2026-02-26T16:43:21Z,Kevin José Rodríguez Cortez,Kevin José Rodríguez Cortez,696797366961933340,2026-02-25T16:43:21.268676Z,8266183,en,112,453,4980,78,84415,0.0,0.776,0.224,0.3802,0.49999999999999994,0.9
2026-02-26T16:43:21Z,Kevin José Rodríguez Cortez,Kevin José Rodríguez Cortez,164630226119042085,2026-02-07T16:43:21.269717Z,8031043,en,683,281,2254,66,66455,0.0,0.681,0.319,0.6885,0.9375000000000001,0.9
2026-02-26T16:43:21Z,Kevin José Rodríguez Cortez,Kevin José Rodríguez Cortez,114443316842052532,2026-02-17T16:43:21.270688Z,7120679,en,428,479,3799,63,77478,0.373,0.502,0.125,-0.6048,-0.4,0.9
2026-02-26T16:43:21Z,Kevin José Rodríguez Cortez,Kevin José Rodríguez Cortez,324714890491835851,2026-02-19T16:43:21.272233Z,9938437,en,768,190,3037,57,59591,0.341,0.659,0.0,-0.6908,-0.25,0.5
2026-02-26T16:43:21Z,Kevin José Rodríguez Cortez,Kevin José Rodríguez Cortez,598799973953830883,2026-01-29T16:43:21.273453Z,3387495,en,287,238,4676,92,7679,0.373,0.502,0.125,-0.6048,-0.4,0.9
2026-02-26T16:43:21Z,Kevin José Rodríguez Cortez,Kevin José Rodríguez Cortez,360603697859799446,2026-02-13T16:43:21.274450Z,2068168,en,305,480,2222,95,5549,0.0,0.724,0.276,0.6369,1.0,0.3
2026-02-26T16:43:21Z,Kevin José Rodríguez Cortez,Kevin José Rodríguez Cortez,459172954672368533,2026-02-03T16:43:21.275210Z,7969852,en,553,157,4441,72,55461,0.0,1.0,0.0,0.0,0.2,0.30000000000000004
2026-02-26T16:43:21Z,Kevin José Rodríguez Cortez,Kevin José Rodríguez Cortez,215815170375730102,2026-02-01T16:43:21.276038Z,7323834,en,32,424,2869,36,8783,0.0,0.724,0.276,0.6369,1.0,0.3
2026-02-26T16:43:21Z,Kevin Nahin Álvarez Campos,Kevin Nahin Álvarez Campos,403462159690651801,2026-02-06T16:43:21.277323Z,3113039,en,335,123,2216,88,33917,0.0,0.776,0.224,0.3802,0.49999999999999994,0.9
2026-02-26T16:43:21Z,Kevin Nahin Álvarez Campos,Kevin Nahin Álvarez Campos,511025123980909503,2026-02-24T16:43:21.278481Z,2147053,en,993,173,961,0,92343,0.0,0.515,0.485,0.765,0.4047619047619048,0.7000000000000001
2026-02-26T16:43:21Z,Kevin Nahin Álvarez Campos,Kevin Nahin Álvarez Campos,930723250628542619,2026-02-07T16:43:21.279600Z,3747187,en,545,492,147,23,16083,0.0,0.515,0.485,0.765,0.4047619047619048,0.7000000000000001
2026-02-26T16:43:21Z,Kevin Nahin Álvarez Campos,Kevin Nahin Álvarez Campos,221882874547134133,2026-02-04T16:43:21.280699Z,7173962,en,75,344,356,71,56180,0.0,0.515,0.485,0.765,0.4047619047619048,0.7000000000000001
2026-02-26T16:43:21Z,Kevin Nahin Álvarez Campos,Kevin Nahin Álvarez Campos,695527653701956807,2026-02-06T16:43:21.281796Z,1745937,en,343,430,579,47,61543,0.0,1.0,0.0,0.0,0.2,0.30000000000000004
2026-02-26T16:43:21Z,Kevin Nahin Álvarez Campos,Kevin Nahin Álvarez Campos,667808263758382534,2026-02-03T16:43:21.282585Z,6327551,en,704,328,2218,46,9018,0.0,0.515,0.485,0.765,0.4047619047619048,0.7000000000000001
2026-02-26T16:43:21Z,Kevin Nahin Álvarez Campos,Kevin Nahin Álvarez Campos,397451826728096253,2026-02-07T16:43:21.283359Z,7813567,en,982,59,3166,35,39411,0.0,1.0,0.0,0.0,0.2,0.30000000000000004
2026-02-26T16:43:21Z,Kevin Nahin Álvarez Campos,Kevin Nahin Álvarez Campos,444351994633433569,2026-02-04T16:43:21.284225Z,8598619,en,616,350,841,5,43376,0.0,0.515,0.485,0.765,0.4047619047619048,0.7000000000000001
2026-02-26T16:43:21Z,Kevin Nahin Álvarez Campos,Kevin Nahin Álvarez Campos,509074103736646174,2026-02-02T16:43:21.285282Z,8860185,en,621,454,2910,65,56604,0.0,0.681,0.319,0.6885,0.9375000000000001,0.9
2026-02-26T16:43:21Z,Kevin Nahin Álvarez Campos,Kevin Nahin Álvarez Campos,999064129828003774,2026-02-05T16:43:21.286427Z,5156264,en,785,206,2624,14,25788,0.0,0.724,0.276,0.6369,1.0,0.3
2026-02-26T16:43:21Z,Keylor Navas Gamboa,Keylor Navas Gamboa,893760966327888108,2026-02-17T16:43:21.288028Z,7815855,en,819,458,1603,43,91917,0.0,0.658,0.342,0.6885,0.9375000000000001,0.9
2026-02-26T16:43:21Z,Keylor Navas Gamboa,Keylor Navas Gamboa,791468679659821172,2026-02-07T16:43:21.289226Z,8518238,en,383,257,1815,67,43407,0.0,1.0,0.0,0.0,0.2,0.30000000000000004
2026-02-26T16:43:21Z,Keylor Navas Gamboa,Keylor Navas Gamboa,922836125657964456,2026-02-23T16:43:21.290246Z,7307267,en,695,286,277,86,75065,0.0,1.0,0.0,0.0,0.2,0.30000000000000004
2026-02-26T16:43:21Z,Keylor Navas Gamboa,Keylor Navas Gamboa,182355793815005426,2026-02-18T16:43:21.291295Z,2291968,en,348,239,304,44,7815,0.0,0.667,0.333,0.4588,0.0,0.0
2026-02-26T16:43:21Z,Keylor Navas Gamboa,Keylor Navas Gamboa,862793843919489288,2026-02-05T16:43:21.292316Z,8428313,en,391,322,2731,39,28784,0.0,0.658,0.342,0.6885,0.9375000000000001,0.9
2026-02-26T16:43:21Z,Keylor Navas Gamboa,Keylor Navas Gamboa,576794377596443147,2026-02-22T16:43:21.293091Z,2318528,en,952,177,3185,58,45852,0.0,0.476,0.524,0.765,0.4047619047619048,0.7000000000000001
2026-02-26T16:43:21Z,Keylor Navas Gamboa,Keylor Navas Gamboa,770812625097140759,2026-02-08T16:43:21.293932Z,9651804,en,550,50,4419,53,26666,0.0,0.476,0.524,0.765,0.4047619047619048,0.7000000000000001
2026-02-26T16:43:21Z,Keylor Navas Gamboa,Keylor Navas Gamboa,394810494773080193,2026-02-11T16:43:21.295425Z,2857625,en,580,324,1302,32,10928,0.363,0.637,0.0,-0.6908,-0.25,0.5
2026-02-26T16:43:21Z,Keylor Navas Gamboa,Keylor Navas Gamboa,832783033262601842,2026-01-29T16:43:21.296597Z,4164862,en,857,90,2074,16,87041,0.398,0.469,0.134,-0.6048,-0.4,0.9
2026-02-26T16:43:21Z,Keylor Navas Gamboa,Keylor Navas Gamboa,175030437320798247,2026-02-10T16:43:21.297745Z,6200511,en,427,253,666,75,79852,0.0,0.476,0.524,0.765,0.4047619047619048,0.7000000000000001
2026-02-26T16:43:21Z,Keysher Fuller Spence,Keysher Fuller Spence,320060243851252462,2026-02-07T16:43:21.299307Z,8064483,en,618,14,3865,75,65920,0.0,0.658,0.342,0.6885,0.9375000000000001,0.9
2026-02-26T16:43:21Z,Keysher Fuller Spence,Keysher Fuller Spence,504494944027661643,2026-02-03T16:43:21.300471Z,7897992,en,789,128,147,44,35944,0.0,0.755,0.245,0.3802,0.49999999999999994,0.9
2026-02-26T16:43:21Z,Keysher Fuller Spence,Keysher Fuller Spence,770418735121539939,2026-02-21T16:43:21.301402Z,9549255,en,258,293,4830,33,32643,0.0,0.476,0.524,0.765,0.4047619047619048,0.7000000000000001
2026-02-26T16:43:21Z,Keysher Fuller Spence,Keysher Fuller Spence,585657793951702679,2026-01-29T16:43:21.302391Z,3214933,en,656,312,1907,63,20256,0.0,0.704,0.296,0.6369,1.0,0.3
2026-02-26T16:43:21Z,Keysher Fuller Spence,Keysher Fuller Spence,503170797328642820,2026-02-07T16:43:21.303101Z,3429631,en,71,340,1947,10,43218,0.363,0.637,0.0,-0.6908,-0.25,0.5
2026-02-26T16:43:21Z,Keysher Fuller Spence,Keysher Fuller Spence,369282004715515990,2026-02-06T16:43:21.304110Z,1854230,en,52,328,1797,86,8033,0.0,0.667,0.333,0.4588,0.0,0.0
2026-02-26T16:43:21Z,Keysher Fuller Spence,Keysher Fuller Spence,360692344179384845,2026-01-27T16:43:21.305154Z,2725267,en,685,280,3469,71,21918,0.0,0.476,0.524,0.765,0.4047619047619048,0.7000000000000001
2026-02-26T16:43:21Z,Keysher Fuller Spence,Keysher Fuller Spence,625332933166156084,2026-02-11T16:43:21.306318Z,9393826,en,437,190,1024,99,80786,0.0,0.667,0.333,0.4588,0.0,0.0
2026-02-26T16:43:21Z,Keysher Fuller Spence,Keysher Fuller Spence,448457860917526226,2026-02-16T16:43:21.307440Z,8730052,en,915,32,2255,66,34597,0.0,0.476,0.524,0.765,0.4047619047619048,0.7000000000000001
