player_name,season,season_encoded,team,position,position_encoded,current_age,market_value_eur,log_market_value,market_value_tier_encoded,market_value_source,age_squared,age_decay_factor,career_stage,pos_Defender,pos_Forward,pos_Goalkeeper,pos_Midfielder,matches,minutes_played,minutes_per_match,minutes_played_tier_encoded,goals,assists,shots,passes_total,passes_complete,pass_accuracy_pct,pass_accuracy_tier_encoded,tackles_total,tackles_won,tackle_success_rate,dribbles,interceptions,fouls_committed,goals_per90,assists_per90,shots_per90,goal_contributions_per90,shot_conversion_rate,assist_to_goal_ratio,defensive_actions_per90,dribbles_per90,attacking_output_index,total_injuries,total_days_injured,total_matches_missed,most_common_injury,injury_burden_index,availability_rate,injury_frequency,total_injuries_tier_encoded,total_tweets,total_likes,positive_tweets,negative_tweets,tweet_engagement_rate,social_buzz_score,transfer_attractiveness_score,vader_positive_score,vader_negative_score,vader_compound_score,tb_polarity,tb_subjectivity,positive_count,negative_count,neutral_count,sentiment_label,season_idx,lstm_mv_predicted_value,lstm_uni_predicted_value,lstm_ed_step1_value,lstm_ed_step2_value
Jakub Rodrigues,2023/24,5,AC Milan,Midfielder,3,29,76453426.0,18.1522,4,original,841,0.8187,Experienced,0,0,0,1,18,1260,70.0,2,5,1,38,2625,2491,94.9,3,28,18,0.6429,140,3,60,0.3571,0.0714,2.7143,0.4286,0.1316,0.2,2.2143,10.0,5.5714,2,90,7,Abdominal problems,180,0.72,0.4,1,4,7158,4,0,1789.5,7158.0,440.6315,0.054,0.1765,-0.2559,0.3167,0.25,1,5,0,Negative,4,73960663.84324478,57455844.767156385,56100714.6479155,44132742.809727006
Jakub Weber,2019/20,1,Celtic,Forward,4,25,29511465.0,17.2003,2,original,625,1.0,Prime,0,1,0,0,19,1520,80.0,2,11,1,35,2216,1438,64.9,1,96,66,0.6875,104,13,16,0.6513,0.0592,2.0724,0.7105,0.3143,0.0909,6.4539,6.1579,4.9559,1,50,1,Cartilage damage,50,0.95,1.0,1,5,10087,4,1,2017.4,10087.0,570.4045,0.1812,0.1453,0.0715,0.3655,0.4113,3,3,0,Positive,0,,,,
Jakub Weber,2020/21,2,Celtic,Forward,4,26,29511465.0,17.2003,2,original,676,0.9512,Prime,0,1,0,0,19,1520,80.0,2,11,1,35,2216,1438,64.9,1,96,66,0.6875,104,13,16,0.6513,0.0592,2.0724,0.7105,0.3143,0.0909,6.4539,6.1579,4.9559,1,50,1,Cartilage damage,50,0.95,0.5,1,5,10087,4,1,2017.4,10087.0,575.4045,0.117,0.1013,0.0552,0.4861,0.6175,2,2,2,Positive,1,,,,
Jakub Weber,2021/22,3,Celtic,Forward,4,27,29511465.0,17.2003,2,original,729,0.9048,Prime,0,1,0,0,19,1520,80.0,2,11,1,35,2216,1438,64.9,1,96,66,0.6875,104,13,16,0.6513,0.0592,2.0724,0.7105,0.3143,0.0909,6.4539,6.1579,4.9559,1,50,1,Cartilage damage,50,0.95,0.3333,1,5,10087,4,1,2017.4,10087.0,577.0711,0.086,0.1587,-0.0643,0.3139,0.4083,1,3,2,Negative,2,,,,
Jakub Weber,2022/23,4,Celtic,Forward,4,28,29511465.0,17.2003,2,original,784,0.8607,Experienced,0,1,0,0,19,1520,80.0,2,11,1,35,2216,1438,64.9,1,96,66,0.6875,104,13,16,0.6513,0.0592,2.0724,0.7105,0.3143,0.0909,6.4539,6.1579,4.9559,1,50,1,Cartilage damage,50,0.95,0.25,1,5,10087,4,1,2017.4,10087.0,577.9045,0.165,0.0897,0.1808,0.4405,0.5696,4,1,1,Positive,3,58795055.21275446,33422271.456240065,38135979.278849125,30330131.59609284
Jakub Weber,2023/24,5,Celtic,Forward,4,29,29511465.0,17.2003,2,original,841,0.8187,Experienced,0,1,0,0,19,1520,80.0,2,11,1,35,2216,1438,64.9,1,96,66,0.6875,104,13,16,0.6513,0.0592,2.0724,0.7105,0.3143,0.0909,6.4539,6.1579,4.9559,1,50,1,Cartilage damage,50,0.95,0.2,1,5,10087,4,1,2017.4,10087.0,578.4045,0.1553,0.0843,0.1859,0.2208,0.3764,4,2,0,Positive,4,50651423.75652153,33422271.456240065,38135979.278849125,30330131.59609284
James Becker,2019/20,1,Chelsea,Forward,4,25,65573520.0,17.9987,4,original,625,1.0,Prime,0,1,0,0,30,2580,86.0,3,14,2,120,663,439,66.3,1,79,61,0.7722,178,69,8,0.4884,0.0698,4.186,0.5581,0.1167,0.1429,5.1628,6.2093,5.5605,1,17,1,Ankle sprain,17,0.9677,1.0,1,4,13788,3,1,3447.0,13788.0,758.4668,0.1484,0.119,0.076,0.2052,0.2936,2,1,2,Positive,0,,,,
James Becker,2020/21,2,Chelsea,Forward,4,26,65573520.0,17.9987,4,original,676,0.9512,Prime,0,1,0,0,30,2580,86.0,3,14,2,120,663,439,66.3,1,79,61,0.7722,178,69,8,0.4884,0.0698,4.186,0.5581,0.1167,0.1429,5.1628,6.2093,5.5605,1,17,1,Ankle sprain,17,0.9677,0.5,1,4,13788,3,1,3447.0,13788.0,763.4668,0.0,0.2394,-0.4245,0.022,0.4499,0,5,0,Negative,1,,,,
James Becker,2021/22,3,Chelsea,Forward,4,27,65573520.0,17.9987,4,original,729,0.9048,Prime,0,1,0,0,30,2580,86.0,3,14,2,120,663,439,66.3,1,79,61,0.7722,178,69,8,0.4884,0.0698,4.186,0.5581,0.1167,0.1429,5.1628,6.2093,5.5605,1,17,1,Ankle sprain,17,0.9677,0.3333,1,4,13788,3,1,3447.0,13788.0,765.1334,0.0456,0.0,0.0661,0.3933,0.5067,1,0,4,Positive,2,,,,
James Becker,2022/23,4,Chelsea,Forward,4,28,65573520.0,17.9987,4,original,784,0.8607,Experienced,0,1,0,0,30,2580,86.0,3,14,2,120,663,439,66.3,1,79,61,0.7722,178,69,8,0.4884,0.0698,4.186,0.5581,0.1167,0.1429,5.1628,6.2093,5.5605,1,17,1,Ankle sprain,17,0.9677,0.25,1,4,13788,3,1,3447.0,13788.0,765.9668,0.1456,0.131,0.0279,0.1267,0.285,2,2,1,Neutral,3,77554192.45800553,51844894.110905014,52008427.73553959,40959830.424168274
James Becker,2023/24,5,Chelsea,Forward,4,29,65573520.0,17.9987,4,original,841,0.8187,Experienced,0,1,0,0,30,2580,86.0,3,14,2,120,663,439,66.3,1,79,61,0.7722,178,69,8,0.4884,0.0698,4.186,0.5581,0.1167,0.1429,5.1628,6.2093,5.5605,1,17,1,Ankle sprain,17,0.9677,0.2,1,4,13788,3,1,3447.0,13788.0,766.4668,0.0456,0.1298,-0.1391,0.0,0.21,1,3,1,Negative,4,68193169.32745272,51844894.110905014,52008427.73553959,40959830.424168274
James Bernard,2019/20,1,Vitoria,Forward,4,25,11343824.0,16.2442,2,original,625,1.0,Prime,0,1,0,0,38,2166,57.0,2,16,10,130,1483,1174,79.2,2,91,36,0.3956,17,1,26,0.6648,0.4155,5.4017,1.0803,0.1231,0.625,3.8227,0.7064,5.7382,0,0,0,,0,1.0,0.0,0,1,3126,1,0,3126.0,3126.0,236.1557,0.0,0.0707,-0.1338,0.225,0.4333,0,1,2,Negative,0,,,,
James Bernard,2020/21,2,Vitoria,Forward,4,26,11343824.0,16.2442,2,original,676,0.9512,Prime,0,1,0,0,38,2166,57.0,2,16,10,130,1483,1174,79.2,2,91,36,0.3956,17,1,26,0.6648,0.4155,5.4017,1.0803,0.1231,0.625,3.8227,0.7064,5.7382,0,0,0,,0,1.0,0.0,0,1,3126,1,0,3126.0,3126.0,236.1557,0.0,0.1583,-0.2669,0.05,0.1,0,2,1,Negative,1,,,,
James Bernard,2021/22,3,Vitoria,Forward,4,27,11343824.0,16.2442,2,original,729,0.9048,Prime,0,1,0,0,38,2166,57.0,2,16,10,130,1483,1174,79.2,2,91,36,0.3956,17,1,26,0.6648,0.4155,5.4017,1.0803,0.1231,0.625,3.8227,0.7064,5.7382,0,0,0,,0,1.0,0.0,0,1,3126,1,0,3126.0,3126.0,236.1557,0.084,0.1917,-0.1498,0.4667,0.525,1,2,0,Negative,2,,,,
James Bernard,2022/23,4,Vitoria,Forward,4,28,11343824.0,16.2442,2,original,784,0.8607,Experienced,0,1,0,0,38,2166,57.0,2,16,10,130,1483,1174,79.2,2,91,36,0.3956,17,1,26,0.6648,0.4155,5.4017,1.0803,0.1231,0.625,3.8227,0.7064,5.7382,0,0,0,,0,1.0,0.0,0,1,3126,1,0,3126.0,3126.0,236.1557,0.0893,0.0547,0.139,0.3083,0.7981,1,1,1,Positive,3,40051196.42630968,24368637.561385076,31003053.023411058,24936986.832336403
James Bernard,2023/24,5,Vitoria,Forward,4,29,11343824.0,16.2442,2,original,841,0.8187,Experienced,0,1,0,0,38,2166,57.0,2,16,10,130,1483,1174,79.2,2,91,36,0.3956,17,1,26,0.6648,0.4155,5.4017,1.0803,0.1231,0.625,3.8227,0.7064,5.7382,0,0,0,,0,1.0,0.0,0,1,3126,1,0,3126.0,3126.0,236.1557,0.0827,0.1387,-0.0991,-0.0389,0.1833,0,1,2,Negative,4,31264711.272862475,24368637.561385076,31003053.023411058,24936986.832336403
James Coulibaly,2019/20,1,Roma,Defender,2,25,14331176.0,16.4779,2,original,625,1.0,Prime,1,0,0,0,33,2145,65.0,2,2,12,17,956,902,94.4,3,66,34,0.5152,63,0,16,0.0839,0.5035,0.7133,0.5874,0.1176,6.0,2.7692,2.6434,2.4084,0,0,0,,0,1.0,0.0,0,1,2547,1,0,2547.0,2547.0,207.2385,0.0,0.146,-0.224,0.05,0.1,0,2,1,Negative,0,,,,
James Coulibaly,2020/21,2,Roma,Defender,2,26,14331176.0,16.4779,2,original,676,0.9512,Prime,1,0,0,0,33,2145,65.0,2,2,12,17,956,902,94.4,3,66,34,0.5152,63,0,16,0.0839,0.5035,0.7133,0.5874,0.1176,6.0,2.7692,2.6434,2.4084,0,0,0,,0,1.0,0.0,0,1,2547,1,0,2547.0,2547.0,207.2385,0.0,0.0833,-0.1529,0.1111,0.4056,0,1,2,Negative,1,,,,
James Coulibaly,2021/22,3,Roma,Defender,2,27,14331176.0,16.4779,2,original,729,0.9048,Prime,1,0,0,0,33,2145,65.0,2,2,12,17,956,902,94.4,3,66,34,0.5152,63,0,16,0.0839,0.5035,0.7133,0.5874,0.1176,6.0,2.7692,2.6434,2.4084,0,0,0,,0,1.0,0.0,0,1,2547,1,0,2547.0,2547.0,207.2385,0.0,0.2627,-0.4403,-0.255,0.5498,0,3,0,Negative,2,,,,
James Coulibaly,2022/23,4,Roma,Defender,2,28,14331176.0,16.4779,2,original,784,0.8607,Experienced,1,0,0,0,33,2145,65.0,2,2,12,17,956,902,94.4,3,66,34,0.5152,63,0,16,0.0839,0.5035,0.7133,0.5874,0.1176,6.0,2.7692,2.6434,2.4084,0,0,0,,0,1.0,0.0,0,1,2547,1,0,2547.0,2547.0,207.2385,0.0,0.1913,-0.3238,-0.125,0.4148,0,3,0,Negative,3,12432607.498644494,25842735.27150407,32181246.099375553,25824545.171142742
James Coulibaly,2023/24,5,Roma,Defender,2,29,14331176.0,16.4779,2,original,841,0.8187,Experienced,1,0,0,0,33,2145,65.0,2,2,12,17,956,902,94.4,3,66,34,0.5152,63,0,16,0.0839,0.5035,0.7133,0.5874,0.1176,6.0,2.7692,2.6434,2.4084,0,0,0,,0,1.0,0.0,0,1,2547,1,0,2547.0,2547.0,207.2385,0.0887,0.1467,-0.0171,-0.019,0.206,1,1,1,Neutral,4,6677461.687190662,25842735.27150407,32181246.099375553,25824545.171142742
James Sorensen,2019/20,1,Bayer Leverkusen,Forward,4,25,16215765.0,16.6015,2,original,625,1.0,Prime,0,1,0,0,31,2077,67.0,2,19,1,61,2266,1851,81.7,2,43,34,0.7907,171,47,8,0.8233,0.0433,2.6432,0.8666,0.3115,0.0526,3.8999,7.4097,6.1011,0,0,0,,0,1.0,0.0,0,2,4213,1,0,2106.5,4213.0,292.5147,0.1373,0.208,-0.2194,-0.2967,0.3517,1,2,0,Negative,0,,,,
James Sorensen,2020/21,2,Bayer Leverkusen,Forward,4,26,16215765.0,16.6015,2,original,676,0.9512,Prime,0,1,0,0,31,2077,67.0,2,19,1,61,2266,1851,81.7,2,43,34,0.7907,171,47,8,0.8233,0.0433,2.6432,0.8666,0.3115,0.0526,3.8999,7.4097,6.1011,0,0,0,,0,1.0,0.0,0,2,4213,1,0,2106.5,4213.0,292.5147,0.1257,0.2057,-0.1572,0.3556,0.5528,1,2,0,Negative,1,,,,
James Sorensen,2021/22,3,Bayer Leverkusen,Forward,4,27,16215765.0,16.6015,2,original,729,0.9048,Prime,0,1,0,0,31,2077,67.0,2,19,1,61,2266,1851,81.7,2,43,34,0.7907,171,47,8,0.8233,0.0433,2.6432,0.8666,0.3115,0.0526,3.8999,7.4097,6.1011,0,0,0,,0,1.0,0.0,0,2,4213,1,0,2106.5,4213.0,292.5147,0.108,0.208,-0.2466,-0.2967,0.3183,1,2,0,Negative,2,,,,
James Sorensen,2022/23,4,Bayer Leverkusen,Forward,4,28,16215765.0,16.6015,2,original,784,0.8607,Experienced,0,1,0,0,31,2077,67.0,2,19,1,61,2266,1851,81.7,2,43,34,0.7907,171,47,8,0.8233,0.0433,2.6432,0.8666,0.3115,0.0526,3.8999,7.4097,6.1011,0,0,0,,0,1.0,0.0,0,2,4213,1,0,2106.5,4213.0,292.5147,0.0,0.2337,-0.3546,-0.1917,0.2981,0,3,0,Negative,3,48853688.120948896,26775834.748019136,32923512.861592215,26384366.93896834
James Sorensen,2023/24,5,Bayer Leverkusen,Forward,4,29,16215765.0,16.6015,2,original,841,0.8187,Experienced,0,1,0,0,31,2077,67.0,2,19,1,61,2266,1851,81.7,2,43,34,0.7907,171,47,8,0.8233,0.0433,2.6432,0.8666,0.3115,0.0526,3.8999,7.4097,6.1011,0,0,0,,0,1.0,0.0,0,2,4213,1,0,2106.5,4213.0,292.5147,0.1373,0.0533,0.05,-0.0667,0.2667,1,1,1,Positive,4,41158943.395899326,26775834.748019136,32923512.861592215,26384366.93896834
James Vlahovic,2019/20,1,Juventus,Midfielder,3,25,54328951.0,17.8106,3,original,625,1.0,Prime,0,0,0,1,15,690,46.0,1,5,1,50,1573,1379,87.7,3,22,9,0.4091,120,17,48,0.6522,0.1304,6.5217,0.7826,0.1,0.2,5.087,15.6522,10.1739,3,118,11,Knee injury,354,0.5769,3.0,1,3,9690,3,0,3230.0,9690.0,544.5766,0.2758,0.064,0.338,0.305,0.4643,4,1,0,Positive,0,,,,
James Vlahovic,2020/21,2,Juventus,Midfielder,3,26,54328951.0,17.8106,3,original,676,0.9512,Prime,0,0,0,1,15,690,46.0,1,5,1,50,1573,1379,87.7,3,22,9,0.4091,120,17,48,0.6522,0.1304,6.5217,0.7826,0.1,0.2,5.087,15.6522,10.1739,3,118,11,Knee injury,354,0.5769,1.5,1,3,9690,3,0,3230.0,9690.0,559.5766,0.1356,0.0818,0.1654,0.1436,0.2602,3,1,1,Positive,1,,,,
James Vlahovic,2021/22,3,Juventus,Midfielder,3,27,54328951.0,17.8106,3,original,729,0.9048,Prime,0,0,0,1,15,690,46.0,1,5,1,50,1573,1379,87.7,3,22,9,0.4091,120,17,48,0.6522,0.1304,6.5217,0.7826,0.1,0.2,5.087,15.6522,10.1739,3,118,11,Knee injury,354,0.5769,1.0,1,3,9690,3,0,3230.0,9690.0,564.5766,0.0532,0.15,-0.1272,0.4702,0.5369,1,2,2,Negative,2,,,,
James Vlahovic,2022/23,4,Juventus,Midfielder,3,28,54328951.0,17.8106,3,original,784,0.8607,Experienced,0,0,0,1,15,690,46.0,1,5,1,50,1573,1379,87.7,3,22,9,0.4091,120,17,48,0.6522,0.1304,6.5217,0.7826,0.1,0.2,5.087,15.6522,10.1739,3,118,11,Knee injury,354,0.5769,0.75,1,3,9690,3,0,3230.0,9690.0,567.0766,0.0648,0.1796,-0.2433,0.075,0.23,1,4,0,Negative,3,78390715.84983666,46058934.62142187,47730373.595144734,37661323.64144363
James Vlahovic,2023/24,5,Juventus,Midfielder,3,29,54328951.0,17.8106,3,original,841,0.8187,Experienced,0,0,0,1,15,690,46.0,1,5,1,50,1573,1379,87.7,3,22,9,0.4091,120,17,48,0.6522,0.1304,6.5217,0.7826,0.1,0.2,5.087,15.6522,10.1739,3,118,11,Knee injury,354,0.5769,0.6,1,3,9690,3,0,3230.0,9690.0,568.5766,0.1604,0.1382,0.1533,0.3756,0.8135,3,2,0,Positive,4,74031015.35649341,46058934.62142187,47730373.595144734,37661323.64144363
Jan Oblak,2019/20,1,Atlético Madrid,Midfielder,3,25,7500000.0,15.8304,1,estimated,625,1.0,Prime,0,0,0,1,2,180,90.0,1,0,0,0,50,30,60.0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,64.6608,0.076,0.0993,-0.0654,-0.0667,0.2333,1,1,1,Negative,0,,,,
Jan Oblak,2020/21,2,Atlético Madrid,Midfielder,3,26,7500000.0,15.8304,1,estimated,676,0.9512,Prime,0,0,0,1,2,180,90.0,1,0,0,0,50,30,60.0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,64.6608,0.16,0.0833,0.0912,0.0833,0.475,2,1,0,Positive,1,,,,
Jan Oblak,2021/22,3,Atlético Madrid,Midfielder,3,27,7500000.0,15.8304,1,estimated,729,0.9048,Prime,0,0,0,1,2,180,90.0,1,0,0,0,50,30,60.0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,64.6608,0.0827,0.1933,-0.1794,0.0028,0.4148,0,2,1,Negative,2,,,,
Jan Oblak,2022/23,4,Atlético Madrid,Midfielder,3,28,4000000.0,15.2018,1,estimated,784,0.8607,Experienced,0,0,0,1,2,180,90.0,1,0,0,0,50,30,60.0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,63.4036,0.1177,0.1067,-0.0307,0.1056,0.2944,1,1,1,Neutral,3,7157331.476074811,22481292.66226001,29484337.232964553,23794777.492580738
Jan Oblak,2023/24,5,Atlético Madrid,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,2,180,90.0,1,0,0,0,50,30,60.0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,63.4036,0.108,0.199,-0.2817,-0.005,0.5183,1,2,0,Negative,4,1551725.7448093193,21681242.81739899,28608557.751942433,23148746.431158006
Jasper Cillessen,2019/20,1,Valencia,Midfielder,3,25,7500000.0,15.8304,1,estimated,625,1.0,Prime,0,0,0,1,1,90,90.0,1,0,0,0,31,21,67.7,1,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,66.9708,0.0,0.0657,-0.1334,-0.0667,0.2333,0,1,2,Negative,0,,,,
Jasper Cillessen,2020/21,2,Valencia,Midfielder,3,26,7500000.0,15.8304,1,estimated,676,0.9512,Prime,0,0,0,1,1,90,90.0,1,0,0,0,31,21,67.7,1,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,66.9708,0.1447,0.132,0.0248,0.0694,0.4794,1,1,1,Neutral,1,,,,
Jasper Cillessen,2021/22,3,Valencia,Midfielder,3,27,7500000.0,15.8304,1,estimated,729,0.9048,Prime,0,0,0,1,1,90,90.0,1,0,0,0,31,21,67.7,1,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,66.9708,0.0417,0.2057,-0.2911,0.2722,0.4278,0,2,1,Negative,2,,,,
Jasper Cillessen,2022/23,4,Valencia,Midfielder,3,28,4000000.0,15.2018,1,estimated,784,0.8607,Experienced,0,0,0,1,1,90,90.0,1,0,0,0,31,21,67.7,1,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,65.7136,0.0,0.165,-0.309,-0.2333,0.0667,0,2,1,Negative,3,12564503.798736928,22481292.66226001,29484337.232964553,23794777.492580738
Jasper Cillessen,2023/24,5,Valencia,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,1,90,90.0,1,0,0,0,31,21,67.7,1,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,65.7136,0.0417,0.1723,-0.2743,-0.0611,0.1278,0,2,1,Negative,4,475053.33528098644,21681242.81739899,28608557.751942433,23148746.431158006
Jaume Doménech Sánchez,2019/20,1,Valencia,Midfielder,3,25,7500000.0,15.8304,1,estimated,625,1.0,Prime,0,0,0,1,1,90,90.0,1,0,0,0,29,16,55.2,1,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,63.2208,0.0613,0.1013,-0.036,-0.1417,0.1278,1,1,1,Neutral,0,,,,
Jaume Doménech Sánchez,2020/21,2,Valencia,Midfielder,3,26,7500000.0,15.8304,1,estimated,676,0.9512,Prime,0,0,0,1,1,90,90.0,1,0,0,0,29,16,55.2,1,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,63.2208,0.0417,0.2057,-0.2911,0.2722,0.4278,0,2,1,Negative,1,,,,
Jaume Doménech Sánchez,2021/22,3,Valencia,Midfielder,3,27,7500000.0,15.8304,1,estimated,729,0.9048,Prime,0,0,0,1,1,90,90.0,1,0,0,0,29,16,55.2,1,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,63.2208,0.1967,0.1757,0.0105,-0.0824,0.4576,2,1,0,Neutral,2,,,,
Jaume Doménech Sánchez,2022/23,4,Valencia,Midfielder,3,28,4000000.0,15.2018,1,estimated,784,0.8607,Experienced,0,0,0,1,1,90,90.0,1,0,0,0,29,16,55.2,1,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,61.9636,0.1373,0.165,-0.1685,-0.2333,0.1,1,2,0,Negative,3,6808799.158989292,22481292.66226001,29484337.232964553,23794777.492580738
Jaume Doménech Sánchez,2023/24,5,Valencia,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,1,90,90.0,1,0,0,0,29,16,55.2,1,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,61.9636,0.0603,0.185,-0.231,0.0583,0.4148,0,3,0,Negative,4,-4165887.550001581,21681242.81739899,28608557.751942433,23148746.431158006
Javier Galán Gil,2019/20,1,Huesca,Midfielder,3,25,7500000.0,15.8304,1,estimated,625,1.0,Prime,0,0,0,1,2,180,90.0,1,0,0,0,109,86,78.9,2,6,4,0.6667,6,1,1,0.0,0.0,0.0,0.0,0.0,0.0,3.5,3.0,0.9,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,71.6808,0.0417,0.1723,-0.2743,-0.0611,0.1278,0,2,1,Negative,0,,,,
Javier Galán Gil,2020/21,2,Huesca,Midfielder,3,26,7500000.0,15.8304,1,estimated,676,0.9512,Prime,0,0,0,1,2,180,90.0,1,0,0,0,109,86,78.9,2,6,4,0.6667,6,1,1,0.0,0.0,0.0,0.0,0.0,0.0,3.5,3.0,0.9,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,71.6808,0.0,0.17,-0.3094,0.0583,0.2667,0,2,1,Negative,1,,,,
Javier Galán Gil,2021/22,3,Huesca,Midfielder,3,27,7500000.0,15.8304,1,estimated,729,0.9048,Prime,0,0,0,1,2,180,90.0,1,0,0,0,109,86,78.9,2,6,4,0.6667,6,1,1,0.0,0.0,0.0,0.0,0.0,0.0,3.5,3.0,0.9,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,71.6808,0.0417,0.16,-0.2313,-0.0611,0.1278,0,2,1,Negative,2,,,,
Javier Galán Gil,2022/23,4,Huesca,Midfielder,3,28,4000000.0,15.2018,1,estimated,784,0.8607,Experienced,0,0,0,1,2,180,90.0,1,0,0,0,109,86,78.9,2,6,4,0.6667,6,1,1,0.0,0.0,0.0,0.0,0.0,0.0,3.5,3.0,0.9,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,70.4236,0.0417,0.227,-0.3547,-0.0194,0.3593,0,3,0,Negative,3,12202175.591940584,22481292.66226001,29484337.232964553,23794777.492580738
Javier Galán Gil,2023/24,5,Huesca,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,2,180,90.0,1,0,0,0,109,86,78.9,2,6,4,0.6667,6,1,1,0.0,0.0,0.0,0.0,0.0,0.0,3.5,3.0,0.9,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,70.4236,0.0,0.1817,-0.3517,-0.2967,0.3183,0,2,1,Negative,4,5604672.699178604,21681242.81739899,28608557.751942433,23148746.431158006
Javier Ontiveros Parra,2019/20,1,Huesca,Midfielder,3,25,7500000.0,15.8304,1,estimated,625,1.0,Prime,0,0,0,1,2,103,51.5,1,0,0,1,58,49,84.5,2,6,0,0.0,6,1,2,0.0,0.0,0.8738,0.0,0.0,0.0,6.1165,5.2427,2.0097,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,75.0254,0.2267,0.0993,0.1843,0.1,0.4333,2,1,0,Positive,0,,,,
Javier Ontiveros Parra,2020/21,2,Huesca,Midfielder,3,26,7500000.0,15.8304,1,estimated,676,0.9512,Prime,0,0,0,1,2,103,51.5,1,0,0,1,58,49,84.5,2,6,0,0.0,6,1,2,0.0,0.0,0.8738,0.0,0.0,0.0,6.1165,5.2427,2.0097,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,75.0254,0.1977,0.1443,0.0246,0.0167,0.2167,1,2,0,Neutral,1,,,,
Javier Ontiveros Parra,2021/22,3,Huesca,Midfielder,3,27,7500000.0,15.8304,1,estimated,729,0.9048,Prime,0,0,0,1,2,103,51.5,1,0,0,1,58,49,84.5,2,6,0,0.0,6,1,2,0.0,0.0,0.8738,0.0,0.0,0.0,6.1165,5.2427,2.0097,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,75.0254,0.2287,0.0833,0.2424,-0.0139,0.4544,2,1,0,Positive,2,,,,
Javier Ontiveros Parra,2022/23,4,Huesca,Midfielder,3,28,4000000.0,15.2018,1,estimated,784,0.8607,Experienced,0,0,0,1,2,103,51.5,1,0,0,1,58,49,84.5,2,6,0,0.0,6,1,2,0.0,0.0,0.8738,0.0,0.0,0.0,6.1165,5.2427,2.0097,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,73.7682,0.084,0.163,-0.1176,-0.0833,0.3083,1,2,0,Negative,3,7330339.5692767985,22481292.66226001,29484337.232964553,23794777.492580738
